Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2015,SOUTHWEST,5,2015_5,20
2015,SOUTHWEST,6,2015_6,17
2015,SOUTHWEST,7,2015_7,13
2015,SOUTHWEST,8,2015_8,11
2015,SOUTHWEST,9,2015_9,9
2015,SOUTHWEST,10,2015_10,19
2015,SOUTHWEST,11,2015_11,19
2015,SOUTHWEST,12,2015_12,37
2015,SOUTHWEST,13,2015_13,26
2015,SOUTHWEST,14,2015_14,35
2015,SOUTHWEST,15,2015_15,13
2015,SOUTHWEST,16,2015_16,19
2015,SOUTHWEST,17,2015_17,28
2015,SOUTHWEST,18,2015_18,20
2015,SOUTHWEST,19,2015_19,23
2015,SOUTHWEST,20,2015_20,20
2015,SOUTHWEST,21,2015_21,20
2015,SOUTHWEST,22,2015_22,20
2015,SOUTHWEST,23,2015_23,21
2015,SOUTHWEST,24,2015_24,19
2015,SOUTHWEST,25,2015_25,22
2015,SOUTHWEST,26,2015_26,26
2015,SOUTHWEST,27,2015_27,23
2015,SOUTHWEST,28,2015_28,22
2015,SOUTHWEST,29,2015_29,25
2015,SOUTHWEST,30,2015_30,26
2015,SOUTHWEST,31,2015_31,21
2015,SOUTHWEST,32,2015_32,28
2015,SOUTHWEST,33,2015_33,18
2015,SOUTHWEST,34,2015_34,21
2015,SOUTHWEST,35,2015_35,26
2015,SOUTHWEST,36,2015_36,17
2015,SOUTHWEST,37,2015_37,17
2015,SOUTHWEST,38,2015_38,19
2015,SOUTHWEST,39,2015_39,35
2015,SOUTHWEST,40,2015_40,21
2015,SOUTHWEST,41,2015_41,18
2015,SOUTHWEST,42,2015_42,20
2015,SOUTHWEST,43,2015_43,13
2015,SOUTHWEST,44,2015_44,25
2015,SOUTHWEST,45,2015_45,24
2015,SOUTHWEST,46,2015_46,16
2015,SOUTHWEST,47,2015_47,23
2015,SOUTHWEST,48,2015_48,24
2015,SOUTHWEST,49,2015_49,16
2015,SOUTHWEST,50,2015_50,35
2015,SOUTHWEST,51,2015_51,28
2015,SOUTHWEST,52,2015_52,26
2015,SOUTHWEST,53,2015_53,12
2016,SOUTHWEST,1,2016_1,20
2016,SOUTHWEST,2,2016_2,24
2016,SOUTHWEST,3,2016_3,11
2016,SOUTHWEST,4,2016_4,14
2016,SOUTHWEST,5,2016_5,28
2016,SOUTHWEST,6,2016_6,12
2016,SOUTHWEST,7,2016_7,14
2016,SOUTHWEST,8,2016_8,21
2016,SOUTHWEST,9,2016_9,20
2016,SOUTHWEST,10,2016_10,19
2016,SOUTHWEST,11,2016_11,23
2016,SOUTHWEST,12,2016_12,15
2016,SOUTHWEST,13,2016_13,23
2016,SOUTHWEST,14,2016_14,22
2016,SOUTHWEST,15,2016_15,34
2016,SOUTHWEST,16,2016_16,17
2016,SOUTHWEST,17,2016_17,12
2016,SOUTHWEST,18,2016_18,26
2016,SOUTHWEST,19,2016_19,30
2016,SOUTHWEST,20,2016_20,23
2016,SOUTHWEST,21,2016_21,30
2016,SOUTHWEST,22,2016_22,34
2016,SOUTHWEST,23,2016_23,31
2016,SOUTHWEST,24,2016_24,29
2016,SOUTHWEST,25,2016_25,28
2016,SOUTHWEST,26,2016_26,28
2016,SOUTHWEST,27,2016_27,19
2016,SOUTHWEST,28,2016_28,25
2016,SOUTHWEST,29,2016_29,26
2016,SOUTHWEST,30,2016_30,19
2016,SOUTHWEST,31,2016_31,31
2016,SOUTHWEST,32,2016_32,34
2016,SOUTHWEST,33,2016_33,29
2016,SOUTHWEST,34,2016_34,53
2016,SOUTHWEST,35,2016_35,27
2016,SOUTHWEST,36,2016_36,35
2016,SOUTHWEST,37,2016_37,39
2016,SOUTHWEST,38,2016_38,44
2016,SOUTHWEST,39,2016_39,13
2016,SOUTHWEST,40,2016_40,30
2016,SOUTHWEST,41,2016_41,28
2016,SOUTHWEST,42,2016_42,18
2016,SOUTHWEST,43,2016_43,24
2016,SOUTHWEST,44,2016_44,23
2016,SOUTHWEST,45,2016_45,16
2016,SOUTHWEST,46,2016_46,28
2016,SOUTHWEST,47,2016_47,23
2016,SOUTHWEST,48,2016_48,22
2016,SOUTHWEST,49,2016_49,23
2016,SOUTHWEST,50,2016_50,20
2016,SOUTHWEST,51,2016_51,29
2016,SOUTHWEST,52,2016_52,31
2017,SOUTHWEST,1,2017_1,24
2017,SOUTHWEST,2,2017_2,31
2017,SOUTHWEST,3,2017_3,32
2017,SOUTHWEST,4,2017_4,25
2017,SOUTHWEST,5,2017_5,22
2017,SOUTHWEST,6,2017_6,31
2017,SOUTHWEST,7,2017_7,33
2017,SOUTHWEST,8,2017_8,24
2017,SOUTHWEST,9,2017_9,40
2017,SOUTHWEST,10,2017_10,21
2017,SOUTHWEST,11,2017_11,26
2017,SOUTHWEST,12,2017_12,53
2017,SOUTHWEST,13,2017_13,39
2017,SOUTHWEST,14,2017_14,36
2017,SOUTHWEST,15,2017_15,39
2017,SOUTHWEST,16,2017_16,50
2017,SOUTHWEST,17,2017_17,34
2017,SOUTHWEST,18,2017_18,31
2017,SOUTHWEST,19,2017_19,35
2017,SOUTHWEST,20,2017_20,34
2017,SOUTHWEST,21,2017_21,34
2017,SOUTHWEST,22,2017_22,34
2017,SOUTHWEST,23,2017_23,42
2017,SOUTHWEST,24,2017_24,40
2017,SOUTHWEST,25,2017_25,28
2017,SOUTHWEST,26,2017_26,30
2017,SOUTHWEST,27,2017_27,35
2017,SOUTHWEST,28,2017_28,32
2017,SOUTHWEST,29,2017_29,46
2017,SOUTHWEST,30,2017_30,32
2017,SOUTHWEST,31,2017_31,32
2017,SOUTHWEST,32,2017_32,31
2017,SOUTHWEST,33,2017_33,30
2017,SOUTHWEST,34,2017_34,39
2017,SOUTHWEST,35,2017_35,36
2017,SOUTHWEST,36,2017_36,29
2017,SOUTHWEST,37,2017_37,33
2017,SOUTHWEST,38,2017_38,28
2017,SOUTHWEST,39,2017_39,35
2017,SOUTHWEST,40,2017_40,30
2017,SOUTHWEST,41,2017_41,41
2017,SOUTHWEST,42,2017_42,30
2017,SOUTHWEST,43,2017_43,37
2017,SOUTHWEST,44,2017_44,36
2017,SOUTHWEST,45,2017_45,24
2017,SOUTHWEST,46,2017_46,39
2017,SOUTHWEST,47,2017_47,40
2017,SOUTHWEST,48,2017_48,40
2017,SOUTHWEST,49,2017_49,23
2017,SOUTHWEST,50,2017_50,22
2017,SOUTHWEST,51,2017_51,38
2017,SOUTHWEST,52,2017_52,34
2018,SOUTHWEST,1,2018_1,29
2018,SOUTHWEST,2,2018_2,37
2018,SOUTHWEST,3,2018_3,18
2018,SOUTHWEST,4,2018_4,19
2018,SOUTHWEST,5,2018_5,35
2018,SOUTHWEST,6,2018_6,21
2018,SOUTHWEST,7,2018_7,31
2018,SOUTHWEST,8,2018_8,32
2018,SOUTHWEST,9,2018_9,29
2018,SOUTHWEST,10,2018_10,32
2018,SOUTHWEST,11,2018_11,48
2018,SOUTHWEST,12,2018_12,30
2018,SOUTHWEST,13,2018_13,35
2018,SOUTHWEST,14,2018_14,44
2018,SOUTHWEST,15,2018_15,34
2018,SOUTHWEST,16,2018_16,36
2018,SOUTHWEST,17,2018_17,32
2018,SOUTHWEST,18,2018_18,35
2018,SOUTHWEST,19,2018_19,42
2018,SOUTHWEST,20,2018_20,47
2018,SOUTHWEST,21,2018_21,34
2018,SOUTHWEST,22,2018_22,37
2018,SOUTHWEST,23,2018_23,38
2018,SOUTHWEST,24,2018_24,41
2018,SOUTHWEST,25,2018_25,42
2018,SOUTHWEST,26,2018_26,38
2018,SOUTHWEST,27,2018_27,37
2018,SOUTHWEST,28,2018_28,43
2018,SOUTHWEST,29,2018_29,38
2018,SOUTHWEST,30,2018_30,45
2018,SOUTHWEST,31,2018_31,33
2018,SOUTHWEST,32,2018_32,48
2018,SOUTHWEST,33,2018_33,30
2018,SOUTHWEST,34,2018_34,38
2018,SOUTHWEST,35,2018_35,30
2018,SOUTHWEST,36,2018_36,27
2018,SOUTHWEST,37,2018_37,34
2018,SOUTHWEST,38,2018_38,29
2018,SOUTHWEST,39,2018_39,35
2018,SOUTHWEST,40,2018_40,40
2018,SOUTHWEST,41,2018_41,30
2018,SOUTHWEST,42,2018_42,22
2018,SOUTHWEST,43,2018_43,27
2018,SOUTHWEST,44,2018_44,43
2018,SOUTHWEST,45,2018_45,35
2018,SOUTHWEST,46,2018_46,24
2018,SOUTHWEST,47,2018_47,43
2018,SOUTHWEST,48,2018_48,22
2018,SOUTHWEST,49,2018_49,37
2018,SOUTHWEST,50,2018_50,39
2018,SOUTHWEST,51,2018_51,25
2018,SOUTHWEST,52,2018_52,38
2019,SOUTHWEST,1,2019_1,46
2019,SOUTHWEST,2,2019_2,26
2019,SOUTHWEST,3,2019_3,27
2019,SOUTHWEST,4,2019_4,23
2019,SOUTHWEST,5,2019_5,31
2019,SOUTHWEST,6,2019_6,41
2019,SOUTHWEST,7,2019_7,18
2019,SOUTHWEST,8,2019_8,24
2019,SOUTHWEST,9,2019_9,32
2019,SOUTHWEST,10,2019_10,27
2019,SOUTHWEST,11,2019_11,39
2019,SOUTHWEST,12,2019_12,38
2019,SOUTHWEST,13,2019_13,48
2019,SOUTHWEST,14,2019_14,38
2019,SOUTHWEST,15,2019_15,49
2019,SOUTHWEST,16,2019_16,33
2019,SOUTHWEST,17,2019_17,32
2019,SOUTHWEST,18,2019_18,43
2019,SOUTHWEST,19,2019_19,35
2019,SOUTHWEST,20,2019_20,44
2019,SOUTHWEST,21,2019_21,32
2019,SOUTHWEST,22,2019_22,34
2019,SOUTHWEST,23,2019_23,45
2019,SOUTHWEST,24,2019_24,34
2019,SOUTHWEST,25,2019_25,45
2019,SOUTHWEST,26,2019_26,47
2019,SOUTHWEST,27,2019_27,43
2019,SOUTHWEST,28,2019_28,40
2019,SOUTHWEST,29,2019_29,43
2019,SOUTHWEST,30,2019_30,32
2019,SOUTHWEST,31,2019_31,33
2019,SOUTHWEST,32,2019_32,40
2019,SOUTHWEST,33,2019_33,27
2019,SOUTHWEST,34,2019_34,47
2019,SOUTHWEST,35,2019_35,49
2019,SOUTHWEST,36,2019_36,37
2019,SOUTHWEST,37,2019_37,41
2019,SOUTHWEST,38,2019_38,44
2019,SOUTHWEST,39,2019_39,27
2019,SOUTHWEST,40,2019_40,39
2019,SOUTHWEST,41,2019_41,34
2019,SOUTHWEST,42,2019_42,22
2019,SOUTHWEST,43,2019_43,23
2019,SOUTHWEST,44,2019_44,46
2019,SOUTHWEST,45,2019_45,53
2019,SOUTHWEST,46,2019_46,35
2019,SOUTHWEST,47,2019_47,37
2019,SOUTHWEST,48,2019_48,26
2019,SOUTHWEST,49,2019_49,27
2019,SOUTHWEST,50,2019_50,33
2019,SOUTHWEST,51,2019_51,35
2019,SOUTHWEST,52,2019_52,29
2020,SOUTHWEST,1,2020_1,32
2020,SOUTHWEST,2,2020_2,37
2020,SOUTHWEST,3,2020_3,21
2020,SOUTHWEST,4,2020_4,28
2020,SOUTHWEST,5,2020_5,34
2020,SOUTHWEST,6,2020_6,38
2020,SOUTHWEST,7,2020_7,43
2020,SOUTHWEST,8,2020_8,43
2020,SOUTHWEST,9,2020_9,25
2020,SOUTHWEST,10,2020_10,47
2020,SOUTHWEST,11,2020_11,42
2020,SOUTHWEST,12,2020_12,38
2020,SOUTHWEST,13,2020_13,30
2020,SOUTHWEST,14,2020_14,23
2020,SOUTHWEST,15,2020_15,32
2020,SOUTHWEST,16,2020_16,41
2020,SOUTHWEST,17,2020_17,23
2020,SOUTHWEST,18,2020_18,32
2020,SOUTHWEST,19,2020_19,39
2020,SOUTHWEST,20,2020_20,38
2020,SOUTHWEST,21,2020_21,31
2020,SOUTHWEST,22,2020_22,39
2020,SOUTHWEST,23,2020_23,10
2014,WESTERN,1,2014_1,20
2014,WESTERN,2,2014_2,20
2014,WESTERN,3,2014_3,13
2014,WESTERN,4,2014_4,6
2014,WESTERN,5,2014_5,31
2014,WESTERN,6,2014_6,22
2014,WESTERN,7,2014_7,21
2014,WESTERN,8,2014_8,18
2014,WESTERN,9,2014_9,22
2014,WESTERN,10,2014_10,25
2014,WESTERN,11,2014_11,21
2014,WESTERN,12,2014_12,21
2014,WESTERN,13,2014_13,19
2014,WESTERN,14,2014_14,24
2014,WESTERN,15,2014_15,27
2014,WESTERN,16,2014_16,26
2014,WESTERN,17,2014_17,34
2014,WESTERN,18,2014_18,24
2014,WESTERN,19,2014_19,29
2014,WESTERN,20,2014_20,25
2014,WESTERN,21,2014_21,34
2014,WESTERN,22,2014_22,33
2014,WESTERN,23,2014_23,15
2014,WESTERN,24,2014_24,26
2014,WESTERN,25,2014_25,14
2014,WESTERN,26,2014_26,20
2014,WESTERN,27,2014_27,19
2014,WESTERN,28,2014_28,24
2014,WESTERN,29,2014_29,25
2014,WESTERN,30,2014_30,27
2014,WESTERN,31,2014_31,24
2014,WESTERN,32,2014_32,24
2014,WESTERN,33,2014_33,27
2014,WESTERN,34,2014_34,23
2014,WESTERN,35,2014_35,22
2014,WESTERN,36,2014_36,42
2014,WESTERN,37,2014_37,31
2014,WESTERN,38,2014_38,25
2014,WESTERN,39,2014_39,24
2014,WESTERN,40,2014_40,17
2014,WESTERN,41,2014_41,19
2014,WESTERN,42,2014_42,22
2014,WESTERN,43,2014_43,24
2014,WESTERN,44,2014_44,25
2014,WESTERN,45,2014_45,24
2014,WESTERN,46,2014_46,18
2014,WESTERN,47,2014_47,30
2014,WESTERN,48,2014_48,24
2014,WESTERN,49,2014_49,28
2014,WESTERN,50,2014_50,22
2014,WESTERN,51,2014_51,17
2014,WESTERN,52,2014_52,15
2015,WESTERN,1,2015_1,9
2015,WESTERN,2,2015_2,22
2015,WESTERN,3,2015_3,24
2015,WESTERN,4,2015_4,8
2015,WESTERN,5,2015_5,16
2015,WESTERN,6,2015_6,17
2015,WESTERN,7,2015_7,21
2015,WESTERN,8,2015_8,18
2015,WESTERN,9,2015_9,18
2015,WESTERN,10,2015_10,17
2015,WESTERN,11,2015_11,15
2015,WESTERN,12,2015_12,24
2015,WESTERN,13,2015_13,29
2015,WESTERN,14,2015_14,30
2015,WESTERN,15,2015_15,15
2015,WESTERN,16,2015_16,22
2015,WESTERN,17,2015_17,43
2015,WESTERN,18,2015_18,92
2015,WESTERN,19,2015_19,31
2015,WESTERN,20,2015_20,18
2015,WESTERN,21,2015_21,23
2015,WESTERN,22,2015_22,37
2015,WESTERN,23,2015_23,32
2015,WESTERN,24,2015_24,19
2015,WESTERN,25,2015_25,33
2015,WESTERN,26,2015_26,32
2015,WESTERN,27,2015_27,27
2015,WESTERN,28,2015_28,27
2015,WESTERN,29,2015_29,15
2015,WESTERN,30,2015_30,15
2015,WESTERN,31,2015_31,23
2015,WESTERN,32,2015_32,15
2015,WESTERN,33,2015_33,24
2015,WESTERN,34,2015_34,14
2015,WESTERN,35,2015_35,23
2015,WESTERN,36,2015_36,16
2015,WESTERN,37,2015_37,35
2015,WESTERN,38,2015_38,27
2015,WESTERN,39,2015_39,17
2015,WESTERN,40,2015_40,19
2015,WESTERN,41,2015_41,33
2015,WESTERN,42,2015_42,19
2015,WESTERN,43,2015_43,28
2015,WESTERN,44,2015_44,25
2015,WESTERN,45,2015_45,30
2015,WESTERN,46,2015_46,18
2015,WESTERN,47,2015_47,23
2015,WESTERN,48,2015_48,16
2015,WESTERN,49,2015_49,18
2015,WESTERN,50,2015_50,21
2015,WESTERN,51,2015_51,16
2015,WESTERN,52,2015_52,24
2015,WESTERN,53,2015_53,12
2016,WESTERN,1,2016_1,31
2016,WESTERN,2,2016_2,16
2016,WESTERN,3,2016_3,13
2016,WESTERN,4,2016_4,18
2016,WESTERN,5,2016_5,22
2016,WESTERN,6,2016_6,10
2016,WESTERN,7,2016_7,18
2016,WESTERN,8,2016_8,22
2016,WESTERN,9,2016_9,15
2016,WESTERN,10,2016_10,35
2016,WESTERN,11,2016_11,23
2016,WESTERN,12,2016_12,24
2016,WESTERN,13,2016_13,23
2016,WESTERN,14,2016_14,23
2016,WESTERN,15,2016_15,21
2016,WESTERN,16,2016_16,26
2016,WESTERN,17,2016_17,20
2016,WESTERN,18,2016_18,18
2016,WESTERN,19,2016_19,27
2016,WESTERN,20,2016_20,22
2016,WESTERN,21,2016_21,17
2016,WESTERN,22,2016_22,19
2016,WESTERN,23,2016_23,33
2016,WESTERN,24,2016_24,26
2016,WESTERN,25,2016_25,41
2016,WESTERN,26,2016_26,21
2016,WESTERN,27,2016_27,34
2016,WESTERN,28,2016_28,33
2016,WESTERN,29,2016_29,18
2016,WESTERN,30,2016_30,22
2016,WESTERN,31,2016_31,19
2016,WESTERN,32,2016_32,21
2016,WESTERN,33,2016_33,21
2016,WESTERN,34,2016_34,26
2016,WESTERN,35,2016_35,30
2016,WESTERN,36,2016_36,33
2016,WESTERN,37,2016_37,32
2016,WESTERN,38,2016_38,29
2016,WESTERN,39,2016_39,17
2016,WESTERN,40,2016_40,25
2016,WESTERN,41,2016_41,31
2016,WESTERN,42,2016_42,24
2016,WESTERN,43,2016_43,24
2016,WESTERN,44,2016_44,23
2016,WESTERN,45,2016_45,22
2016,WESTERN,46,2016_46,27
2016,WESTERN,47,2016_47,30
2016,WESTERN,48,2016_48,22
2016,WESTERN,49,2016_49,25
2016,WESTERN,50,2016_50,27
2016,WESTERN,51,2016_51,26
2016,WESTERN,52,2016_52,30
2017,WESTERN,1,2017_1,23
2017,WESTERN,2,2017_2,35
2017,WESTERN,3,2017_3,34
2017,WESTERN,4,2017_4,41
2017,WESTERN,5,2017_5,29
2017,WESTERN,6,2017_6,23
2017,WESTERN,7,2017_7,23
2017,WESTERN,8,2017_8,27
2017,WESTERN,9,2017_9,33
2017,WESTERN,10,2017_10,29
2017,WESTERN,11,2017_11,25
2017,WESTERN,12,2017_12,38
2017,WESTERN,13,2017_13,33
2017,WESTERN,14,2017_14,27
2017,WESTERN,15,2017_15,24
2017,WESTERN,16,2017_16,31
2017,WESTERN,17,2017_17,24
2017,WESTERN,18,2017_18,26
2017,WESTERN,19,2017_19,17
2017,WESTERN,20,2017_20,39
2017,WESTERN,21,2017_21,19
2017,WESTERN,22,2017_22,19
2017,WESTERN,23,2017_23,33
2017,WESTERN,24,2017_24,31
2017,WESTERN,25,2017_25,32
2017,WESTERN,26,2017_26,33
2017,WESTERN,27,2017_27,29
2017,WESTERN,28,2017_28,35
2017,WESTERN,29,2017_29,25
2017,WESTERN,30,2017_30,20
2017,WESTERN,31,2017_31,31
2017,WESTERN,32,2017_32,29
2017,WESTERN,33,2017_33,39
2017,WESTERN,34,2017_34,26
2017,WESTERN,35,2017_35,23
2017,WESTERN,36,2017_36,28
2017,WESTERN,37,2017_37,33
2017,WESTERN,38,2017_38,35
2017,WESTERN,39,2017_39,42
2017,WESTERN,40,2017_40,29
2017,WESTERN,41,2017_41,28
2017,WESTERN,42,2017_42,35
2017,WESTERN,43,2017_43,27
2017,WESTERN,44,2017_44,34
2017,WESTERN,45,2017_45,29
2017,WESTERN,46,2017_46,30
2017,WESTERN,47,2017_47,31
2017,WESTERN,48,2017_48,31
2017,WESTERN,49,2017_49,23
2017,WESTERN,50,2017_50,24
2017,WESTERN,51,2017_51,20
2017,WESTERN,52,2017_52,15
2018,WESTERN,1,2018_1,19
2018,WESTERN,2,2018_2,27
2018,WESTERN,3,2018_3,28
2018,WESTERN,4,2018_4,26
2018,WESTERN,5,2018_5,13
2018,WESTERN,6,2018_6,18
2018,WESTERN,7,2018_7,21
2018,WESTERN,8,2018_8,26
2018,WESTERN,9,2018_9,12
2018,WESTERN,10,2018_10,26
2018,WESTERN,11,2018_11,39
2018,WESTERN,12,2018_12,26
2018,WESTERN,13,2018_13,18
2018,WESTERN,14,2018_14,31
2018,WESTERN,15,2018_15,31
2018,WESTERN,16,2018_16,27
2018,WESTERN,17,2018_17,31
2018,WESTERN,18,2018_18,26
2018,WESTERN,19,2018_19,30
2018,WESTERN,20,2018_20,40
2018,WESTERN,21,2018_21,27
2018,WESTERN,22,2018_22,24
2018,WESTERN,23,2018_23,32
2018,WESTERN,24,2018_24,22
2018,WESTERN,25,2018_25,24
2018,WESTERN,26,2018_26,23
2018,WESTERN,27,2018_27,22
2018,WESTERN,28,2018_28,15
2018,WESTERN,29,2018_29,28
2018,WESTERN,30,2018_30,23
2018,WESTERN,31,2018_31,34
2018,WESTERN,32,2018_32,44
2018,WESTERN,33,2018_33,32
2018,WESTERN,34,2018_34,29
2018,WESTERN,35,2018_35,24
2018,WESTERN,36,2018_36,31
2018,WESTERN,37,2018_37,31
2018,WESTERN,38,2018_38,33
2018,WESTERN,39,2018_39,26
2018,WESTERN,40,2018_40,47
2018,WESTERN,41,2018_41,26
2018,WESTERN,42,2018_42,26
2018,WESTERN,43,2018_43,33
2018,WESTERN,44,2018_44,30
2018,WESTERN,45,2018_45,32
2018,WESTERN,46,2018_46,10
2018,WESTERN,47,2018_47,46
2018,WESTERN,48,2018_48,22
2018,WESTERN,49,2018_49,36
2018,WESTERN,50,2018_50,22
2018,WESTERN,51,2018_51,27
2018,WESTERN,52,2018_52,25
2019,WESTERN,1,2019_1,20
2019,WESTERN,2,2019_2,33
2019,WESTERN,3,2019_3,16
2019,WESTERN,4,2019_4,17
2019,WESTERN,5,2019_5,33
2019,WESTERN,6,2019_6,28
2019,WESTERN,7,2019_7,32
2019,WESTERN,8,2019_8,20
2019,WESTERN,9,2019_9,22
2019,WESTERN,10,2019_10,14
2019,WESTERN,11,2019_11,16
2019,WESTERN,12,2019_12,31
2019,WESTERN,13,2019_13,28
2019,WESTERN,14,2019_14,21
2019,WESTERN,15,2019_15,23
2019,WESTERN,16,2019_16,23
2019,WESTERN,17,2019_17,32
2019,WESTERN,18,2019_18,27
2019,WESTERN,19,2019_19,30
2019,WESTERN,20,2019_20,35
2019,WESTERN,21,2019_21,29
2019,WESTERN,22,2019_22,32
2019,WESTERN,23,2019_23,25
2019,WESTERN,24,2019_24,18
2019,WESTERN,25,2019_25,35
2019,WESTERN,26,2019_26,40
2019,WESTERN,27,2019_27,21
2019,WESTERN,28,2019_28,32
2019,WESTERN,29,2019_29,26
2019,WESTERN,30,2019_30,30
2019,WESTERN,31,2019_31,19
2019,WESTERN,32,2019_32,29
2019,WESTERN,33,2019_33,29
2019,WESTERN,34,2019_34,21
2019,WESTERN,35,2019_35,29
2019,WESTERN,36,2019_36,23
2019,WESTERN,37,2019_37,22
2019,WESTERN,38,2019_38,17
2019,WESTERN,39,2019_39,29
2019,WESTERN,40,2019_40,30
2019,WESTERN,41,2019_41,34
2019,WESTERN,42,2019_42,19
2019,WESTERN,43,2019_43,13
2019,WESTERN,44,2019_44,21
2019,WESTERN,45,2019_45,18
2019,WESTERN,46,2019_46,22
2019,WESTERN,47,2019_47,17
2019,WESTERN,48,2019_48,10
2019,WESTERN,49,2019_49,18
2019,WESTERN,50,2019_50,15
2019,WESTERN,51,2019_51,19
2019,WESTERN,52,2019_52,17
2020,WESTERN,1,2020_1,20
2020,WESTERN,2,2020_2,16
2020,WESTERN,3,2020_3,24
2020,WESTERN,4,2020_4,17
2020,WESTERN,5,2020_5,14
2020,WESTERN,6,2020_6,29
2020,WESTERN,7,2020_7,20
2020,WESTERN,8,2020_8,21
2020,WESTERN,9,2020_9,17
2020,WESTERN,10,2020_10,16
2020,WESTERN,11,2020_11,26
2020,WESTERN,12,2020_12,22
2020,WESTERN,13,2020_13,10
2020,WESTERN,14,2020_14,30
2020,WESTERN,15,2020_15,18
2020,WESTERN,16,2020_16,21
2020,WESTERN,17,2020_17,26
2020,WESTERN,18,2020_18,20
2020,WESTERN,19,2020_19,15
2020,WESTERN,20,2020_20,28
2020,WESTERN,21,2020_21,20
2020,WESTERN,22,2020_22,26
2020,WESTERN,23,2020_23,19
2014,SOUTHERN,1,2014_1,21
2014,SOUTHERN,2,2014_2,18
2014,SOUTHERN,3,2014_3,12
2014,SOUTHERN,4,2014_4,21
2014,SOUTHERN,5,2014_5,16
2014,SOUTHERN,6,2014_6,17
2014,SOUTHERN,7,2014_7,18
2014,SOUTHERN,8,2014_8,15
2014,SOUTHERN,9,2014_9,23
2014,SOUTHERN,10,2014_10,29
2014,SOUTHERN,11,2014_11,31
2014,SOUTHERN,12,2014_12,26
2014,SOUTHERN,13,2014_13,31
2014,SOUTHERN,14,2014_14,32
2014,SOUTHERN,15,2014_15,13
2014,SOUTHERN,16,2014_16,30
2014,SOUTHERN,17,2014_17,43
2014,SOUTHERN,18,2014_18,19
2014,SOUTHERN,19,2014_19,29
2014,SOUTHERN,20,2014_20,17
2014,SOUTHERN,21,2014_21,27
2014,SOUTHERN,22,2014_22,22
2014,SOUTHERN,23,2014_23,38
2014,SOUTHERN,24,2014_24,28
2014,SOUTHERN,25,2014_25,25
2014,SOUTHERN,26,2014_26,23
2014,SOUTHERN,27,2014_27,27
2014,SOUTHERN,28,2014_28,20
2014,SOUTHERN,29,2014_29,25
2014,SOUTHERN,30,2014_30,20
2014,SOUTHERN,31,2014_31,17
2014,SOUTHERN,32,2014_32,31
2014,SOUTHERN,33,2014_33,19
2014,SOUTHERN,34,2014_34,16
2014,SOUTHERN,35,2014_35,21
2014,SOUTHERN,36,2014_36,34
2014,SOUTHERN,37,2014_37,28
2014,SOUTHERN,38,2014_38,41
2014,SOUTHERN,39,2014_39,36
2014,SOUTHERN,40,2014_40,31
2014,SOUTHERN,41,2014_41,25
2014,SOUTHERN,42,2014_42,27
2014,SOUTHERN,43,2014_43,16
2014,SOUTHERN,44,2014_44,28
2014,SOUTHERN,45,2014_45,21
2014,SOUTHERN,46,2014_46,23
2014,SOUTHERN,47,2014_47,22
2014,SOUTHERN,48,2014_48,16
2014,SOUTHERN,49,2014_49,15
2014,SOUTHERN,50,2014_50,21
2014,SOUTHERN,51,2014_51,17
2014,SOUTHERN,52,2014_52,19
2015,SOUTHERN,1,2015_1,10
2015,SOUTHERN,2,2015_2,15
2015,SOUTHERN,3,2015_3,25
2015,SOUTHERN,4,2015_4,22
2015,SOUTHERN,5,2015_5,22
2015,SOUTHERN,6,2015_6,26
2015,SOUTHERN,7,2015_7,18
2015,SOUTHERN,8,2015_8,16
2015,SOUTHERN,9,2015_9,13
2015,SOUTHERN,10,2015_10,14
2015,SOUTHERN,11,2015_11,20
2015,SOUTHERN,12,2015_12,26
2015,SOUTHERN,13,2015_13,25
2015,SOUTHERN,14,2015_14,21
2015,SOUTHERN,15,2015_15,23
2015,SOUTHERN,16,2015_16,19
2015,SOUTHERN,17,2015_17,29
2015,SOUTHERN,18,2015_18,24
2015,SOUTHERN,19,2015_19,30
2015,SOUTHERN,20,2015_20,27
2015,SOUTHERN,21,2015_21,26
2015,SOUTHERN,22,2015_22,24
2015,SOUTHERN,23,2015_23,28
2015,SOUTHERN,24,2015_24,33
2015,SOUTHERN,25,2015_25,14
2015,SOUTHERN,26,2015_26,21
2015,SOUTHERN,27,2015_27,31
2015,SOUTHERN,28,2015_28,22
2015,SOUTHERN,29,2015_29,31
2015,SOUTHERN,30,2015_30,23
2015,SOUTHERN,31,2015_31,28
2015,SOUTHERN,32,2015_32,30
2015,SOUTHERN,33,2015_33,24
2015,SOUTHERN,34,2015_34,26
2015,SOUTHERN,35,2015_35,24
2015,SOUTHERN,36,2015_36,25
2015,SOUTHERN,37,2015_37,35
2015,SOUTHERN,38,2015_38,15
2015,SOUTHERN,39,2015_39,16
2015,SOUTHERN,40,2015_40,28
2015,SOUTHERN,41,2015_41,24
2015,SOUTHERN,42,2015_42,36
2015,SOUTHERN,43,2015_43,38
2015,SOUTHERN,44,2015_44,31
2015,SOUTHERN,45,2015_45,15
2015,SOUTHERN,46,2015_46,27
2015,SOUTHERN,47,2015_47,18
2015,SOUTHERN,48,2015_48,27
2015,SOUTHERN,49,2015_49,15
